signal_id,app_id,review_text,review_score,review_date,helpful_count
pm_app1_review_8000,1,The fees on the app are much higher than in person. You would think that by doing it through the app the fees would be better but nope. It's better to go in person. Charging way too much to do the same thing remitly does for 3.99.,3,2024-09-01,0
pm_app1_review_8001,1,"Overall, I finally got some money to go through, western union wouldn't accept my other debit card that I have more money on than the debit card I was able to use. So my receiver didn't get very much at all. A little disappointed in that, but the app was fairly easy to use.",3,2022-11-17,1
pm_app1_review_8002,1,The app does not work on Samsung S8 I got two weeks ago.. ..even though app works on my pc and old S6. Past experience is good but now i have an S8. Complained yesterday .On line help could not solve problem.Sent e mails as directed.They were acknowledged. Waiting for response of a fix.,3,2019-03-12,1
pm_app1_review_8003,1,As of now it's pretty reliable and convenient the app can use some fixing do to sometimes it has issues when sending. Especially when I need to send money asap. I'll update my review when my experience with the app has gotten even better,3,2021-05-05,4
pm_app1_review_8004,1,"it's all right it's just that whenever you want to use the password instead of an ID you can't do it on website I have no problem with sending money 20 hours away 2,000 miles away sometimes it gives me a hard time but other than that it's okay I just need to fix everything some things a little bit.",3,2021-05-07,5
pm_app1_review_8005,1,Its good. A little confusing for first timers. Update 2/13/20: App hangs on Loading with yellow circle going around and around. App doesnt work on my phone. Uninstalled app and used website instead. Update: 09/28/22 App is working now.,3,2022-09-28,1
pm_app1_review_8006,1,"The app has gone from unstable and useless to functionally slow and awkward. Look at the Venmo UI. Do that. Do I need 3 lawyers and a magnifying glass every time I use Venmo? Maybe, but I wouldn't know it. WU has fine print and noise on every screen.",3,2022-07-21,2
pm_app1_review_8007,1,"I've changed my review again from 1 to 3 because it is very easy and cheap to make over seas bank deposits but I'm not sure if they fixed their customer service issues, because last time the agents only give an automated service that does nothing to help fix a problem",3,2021-07-10,1
pm_app1_review_8008,1,Difficult at first.I'm not a techy. It took several tries to complete. Hope I did it right.This is so much easier than standing in line at a currency exchange to post money.Still cannot redeem my points to get the fee erased. Why make it so hard? Why can't it just be taken off automatically when enough points are accumulated?,3,2022-04-29,2
pm_app1_review_8009,1,"The design and functionality of the app itself is very good, problem is when you click to ""Send"" the money. The app tends to spin out allot and you forced to resend the money twice and hopefully not sending the actual money twice lol.",3,2022-03-10,0
pm_app1_review_8010,1,"The app was working perfect, I loved it. I never had any problems. But as of today when my sender went to retrieve the money, it gave the error could not process at this time. Then it ended up declining and sending the money back. When I called western union they said that there is a hold because I reached my max sending limit which I don't see how. So now I'm having to find another way to send the money.",3,2021-02-03,204
pm_app1_review_8011,1,You prey on the needy and charge too much money for transfer fees. You do this because people have little or no other options.,3,2025-02-10,1
pm_app1_review_8012,1,"In order to send directly to a bank account I need the person's email but when I enter it, it still asks for an email. Even though the person gave them that email to register. So now I am stuck with cash pick up that cost me more. FRUSTRATING!",3,2021-06-07,0
pm_app1_review_8013,1,"its need an update. basically i was trying to send money with the app and online, but i kept getting technical error. i contact customer support and they tried to help the best way they knew how. but it stoll didnt work. i dont need sny help right now, i would jusy like the issue to be fixed or solved. thank you",3,2019-06-18,5
pm_app1_review_8014,1,the app has been very slow for the last few months. it takes me about 8 minutes just to login. I have contacted support and all they tell me to do is shut my phone off and turn it back on and try again which doesn't work.,3,2019-04-11,0
pm_app1_review_8015,1,"A little frustrating. The amount I thought I sent was incorrect. I cancelled and resent. I realize I have to change password almost everytime I try to send money. I still will use the app, its convenient",3,2020-09-01,0
pm_app1_review_8016,1,"exchange rate too low, but reliable",3,2025-03-27,0
pm_app1_review_8017,1,"It should not bug out when denying location of the device. Not too sure why it has to work specifically when approving of devices location, but it just bugs out and spins forever when denying permission to location. Yes. Even though granting access to location may help further the app's funtions/features, theres probably another built in Geo-tracker has been ebedded. Please allow users to deny the implicit function to share location, initially. Other than that app is awesome Thanks. User550101",3,2020-11-02,119
pm_app1_review_8018,1,"I use app frequently and sometimes redeeming points work and then it doesn't. also dont know why you have to ""leave"" the app to review your points. I'm sure redeeming the points is not associated with WU and probably says it somewhere in the fine print. oh wells.",3,2019-03-15,0
pm_app1_review_8019,1,"I've been using this App for years and never experienced any problems until recently. Sometimes I try to long on to the App, and a long error message will pop up on the screen. Another time It starts to load , but won't load, so I have to power off the phone.",3,2020-07-10,2
pm_app1_review_8020,1,"At first, I didn't know if my transaction had gone through, but once I worked through the process, succeeded in sending money overseas. I would give this 4 or 5 stars if it wasn't for the amount WU charges to send money: 10%+",3,2023-03-22,0
pm_app1_review_8021,1,The app has been freezing while its loading. I have to close the app and reopen it a good 3 times before it allows me to go all the way through with the transaction. Once that is fixed I can give it a 5 for sure.,3,2020-06-12,1
pm_app1_review_8022,1,I used this app several times and spent alot of money too. I feel like you need to have better rewards and discounts for return customers. Instead you want to say fraudulent and block me from sending and receiving money now.,3,2021-01-30,0
pm_app1_review_8023,1,"Does the work but filled with lots of Bugs, some login screen popup randomly and does nothing. app keeps loading on certain cases forever. review and resend never works aks for licence verification for every tarnsfer.",3,2019-07-31,3
pm_app1_review_8024,1,"I've used WU for about 10 years. Great service but this app is clunky, slow, and on occasion it gives multiply errors when doing transfers. WU you gotta catch up with the times.",3,2020-06-05,3
pm_app1_review_8025,1,"This app is ok. They charge pretty high fees to send money abroad. Now what I don't understand is why Haiti isn't listed as one of the Countries you can receive money from. On the other hand, you can send money to Haiti. Why the double standard? As I'm pretty sure Haiti is one of the Countries for which you have the most transactions. Update question for 2022 Have you thought about allowing us to cash money orders from the app itself? Thank you",3,2022-05-22,0
pm_app1_review_8026,1,It was average because there is one problem as it is not showing all saved receiver bank information when you start new transfer. So every time I had to add bank information again. That's irritating. Please resolve this.,3,2020-06-12,1
pm_app1_review_8027,1,"Does what it supposed to do, with one major issue. That is the delay in making funds available to recipient when paying WU by direct bank transfer. Sometimes WU makes the $ available immediately, sometimes WU delays the availability up to 9 days! I placed $transfer order on 8th, and money was not available to my recipient until the 17th! WU should tell you BEFORE you approve the transaction that there will be this delay, not immediately after, when you cannot get$ refund for 2 weeks!",3,2022-12-02,2
pm_app1_review_8028,1,Quick and easy money transfer. However the exchange rate for online transaction is way less than doing the transaction in store which is unfair. Currently to send money to Jamaica using the online method and in-store pick up is $135 JMD to $1 USD while to do the transaction in store is $150+ JMD to $1 USD. The receiver gets significantly less.,3,2022-02-16,10
pm_app1_review_8029,1,Doesn't work in Walmart. It doesn't show any transaction created in the app to pay in store at Walmarts. Walmart wants a QR code to scan. Maybe the QR code comes from the Walmart app. Happened multiple times. Had to create new transactions every time. Discounts for fees shown in the app for in store purchases don't Happen when you go to pay in store.,3,2022-12-20,0
pm_app1_review_8030,1,"Charge TOO much damn money. Also, NOT only do they charge you a transfer rate, but they also give you LESS to send at the rate for the other country. Example: DR $1=58.39 pesos. You send US dollars, $100, they charge you $8, 427. Pesos. If you send in pesos, the STILL charge you $8, and also send the pesos at a lower exchange rate. Rather than getting 58.39 pesos for you $1, they give the receiver 57.9. what a RIPOFF company!! Also, they charge totally different prices in-store and on their app",3,2020-10-10,2
pm_app1_review_8031,1,Have to deal with the fact that it's so expensive to send money over a certain amount. But at least give the common courtesy to inform someone of points expiration. Dont let me log in to my account to see 200 points just vanished. With all the competition around you guys really should think about keeping your current customers happy. Feeling very cheated.,3,2018-10-06,0
pm_app1_review_8032,1,The only improvement would be to erase previous receivers. I don't like scrolling through to send to my familia I send to regularly. I would've given the app a higher rating,3,2019-02-06,1
pm_app1_review_8033,1,"Had to change the review. When it works it's great but it hangs up part way though about 70% of the time and I have to force stop and sometimes rvoot my phone before it will work. When it works it's great, 5 stars. Sadly that's not very often",3,2021-12-08,23
pm_app1_review_8034,1,"The app can be sluggish at times and it doesn't like you switch to another app. This becomes an issue when you are trying to look up contact information for the receiver, because it forces you to start all over again sometimes.",3,2022-08-23,1
pm_app1_review_8035,1,Overall good ! I've been using WU for years now but their rates went drastically low compared to how they use to offer it. Today the peso rate is $18.80 here in the border with Mexico and WU rate today was 18.21 it is way too much !! I will definitely consider another way or company to send money to Mexico.,3,2023-02-03,2
pm_app1_review_8036,1,When they changing money from dollars to euro they take to much. Example: bank course is 0.89 euro for 1 dollar but they calculate 0.72 then they take 20% of your money plus transfer. Except that it's fast and everyone get money for sure.,3,2020-02-01,0
pm_app1_review_8037,1,"Tried to use a promo code, found out it was expired, but had to completely restart the payment due to continually getting an error message about the promo code, which I had already removed. Worked fine once I cancelled and started over.",3,2020-01-28,3
pm_app1_review_8038,1,"Spotty. When it works, it does what it's supposed to do. But regularly freezes, requiring restart of the app. On a bad day, I may have to restart 6 or more times. Sometimes I just give up.",3,2024-07-26,0
pm_app1_review_8039,1,its great to be able to send money to loved ones using this app. the downfall is they constantly change the price to send money if its gonna cost 18 dollars to s eerr and 51 dollars but 5 dollars to send 50 . the prices change getting higher never lower and the reward should be better considering the jacked up cost to send I started off a happy customer now I dread seeing what I will spen to send what happened to honest goodness .,3,2019-05-30,16
pm_app1_review_8040,1,"Server connection is awfully slow, no matter what internet speed you have. Sometimes cannot connect to the server at all in a full day, sometimes a few days. For the rest it is versand quite efficient once you are able to connect to the server.",3,2020-10-22,4
pm_app1_review_8041,1,"This is an okay app. Could be much better. they do not allow to change the name. How frustrating. Also no way to change account picture. The fact that the app actually works, I'll give a 3 star. Thanks.",3,2018-12-20,1
pm_app1_review_8042,1,"You should be able to cancel transactions easier, and have a clear location list of vendors that participate in the pay in store option. There is a big communication disconnect between the app, custom service, and in store locations.",3,2024-06-30,1
pm_app1_review_8043,1,I love western union I love the app but I am trying to send money to a loved on in jail. These fees are just killing me. It's just not fair to make so much money off something so important it just isn't right. I've tried promo codes but barely any of them ever work. and i use my points everytime i get enough but it's still so much money I'm paying to just fees it makes me sick.id have gave u 5 stars but something is wrong its how I feel.,3,2022-05-07,1
pm_app1_review_8044,1,Better than using the website which was causing me lots of complications and not being able to use my promo code. Was forced to lose the promo code and send full amount. WU needs to take care of their customers better,3,2020-02-24,1
pm_app1_review_8045,1,I am unable to cancel the use of my WU points and start over. Also having to go on 2 different areas to choose points is time consuming. Other than that it's a good system.,3,2022-06-15,0
pm_app1_review_8046,1,"Everytime I try to deposit money directly to my families FCMB account in Nigeria, it let's me complete the transaction, but later I end up receiving a message that the transaction has been canceled and that I'll be receiving a refund. Unfortunately, they took my money in 2 minutes, but it takes about 2 weeks to get your money back. 😡 Back to the INCONVENIENCE of debit card withdrawal and Cash Pickup 🤦🏾",3,2024-06-05,1
pm_app1_review_8047,1,"The app is always screwing with me, application errors or stalls out or won't work while I'm doing anything else on my phone. Also, you cannot use a test question to send money. However, it's still more convenient than going to the store, if you don't need to use a test question.",3,2020-11-15,0
pm_app1_review_8048,1,Great app till you have them take money out of your bank account. The price goes up after a few times from 4.99 to 9.99. cheaper to go to the store pay cash there. Always more no discount!,3,2023-07-19,0
pm_app1_review_8049,1,"So I have been using Western Union for just about a year oh, the first time yes it was human error. This time it was not. I transferred money on the 12th of June oh, nothing happened it did not go through. I had to call customer service three times. Finally I thought it went through but it went somewhere else I had to call today June 14th have it refunded and resend again there was issues.",3,2021-06-14,65
pm_app1_review_8050,1,"Been having problems sending money all of a sudden. Keeps telling me I'm over my limit no matter what amount I send. Talked to someone on the phone and through email and neither one could help. Today I tried to use my points to reduce my fee, and it took my points but didn't reduce the fee.",3,2021-05-28,6
pm_app1_review_8051,1,"I give it 3 stars due to that it lags a lot of times and gets stuck on loading. I have to keep closing and opening it until it goes through, but when it doesn't lag is very easy and fast. Just hopefully they will update the app so it won't lag so much and often.",3,2021-01-30,26
pm_app1_review_8052,1,"Convenient, I just hate the fees! They're ridiculously high, and I know for a fact I don't have that high of fees if I go to a kiosk to send money. The app works decently well, the fees are just terrible.",3,2020-03-20,7
pm_app1_review_8053,1,Fairly easy to use all the ZBS for free offers afterward simply a bother!,3,2025-02-13,0
pm_app1_review_8054,1,Too many clicks that don't register. Now too many pop up ads,3,2025-01-30,0
pm_app1_review_8055,1,I didn't like that I couldnt log myself in it just did it for me or change my email to log in for my Mom it just automatically logged me in.,3,2025-01-30,0
pm_app1_review_8056,1,Good took a bit of time to navigate and finalize everything. I kept accidentally placing myself outside of app very easily and before I knew it I had to start over from practically the beginning again but not quite!,3,2021-10-14,3
pm_app1_review_8057,1,Disappointed with the mobile app transfer rate for CASH PICKUP to Senegal. Ria & Boss Revolution has a better rate and fees. I wish they can figure out the problem and fix it. 11/20/2022. Update The rate for the mobile receiver is the best when compared to others. And speed of the transaction is also better. Thanks for the improvement.,3,2022-11-20,6
pm_app1_review_8058,1,"I would like to be able to correct .names and addresses without going to stores I would also like to be able to talk to a rep without having to give tracking number straight at beginning because by the time i get a rep, the ai has my case open and they cant access to help me I would love to be able to see the exchange rates at the beginning and yhey remain through the transaction",3,2021-03-24,5
pm_app1_review_8059,1,"Easier to use than your website. The SEND AGAIN option doesn't work for resending to the same inmate. The name, agency and inmate number autopopulate, but it's not possible to continue to the next step.",3,2021-03-24,0
pm_app1_review_8060,1,I do not like how difficult they make it to pick up And serve money. Also it's even more of a nightmare to send to someone with no i.d They need to add NO imdm pick with a security ? To the app itself making it easier to send to others. Stupid eh 😝😒,3,2021-08-30,0
pm_app1_review_8061,1,"Very user friendly app! It is easy to use and well layed out. My only complaint is the fees associated with sending money. I think Western Union is expensive compared to other apps that are out there now. Otherwise, I would rate this higher.",3,2020-04-27,9
pm_app1_review_8062,1,It just has a slow time pulling up the page and it is slower than most apps. It always says: error and kicks me out of it every time im logging in. I use it 3 times a week and i am thankful for it.,3,2021-06-30,6
pm_app1_review_8063,1,"i recently updated to new version, think it was damn mistaken i did. after the update, whenever i am trying to send money, the app is stopping abruptly. i tried around 10 times but facing the same issue. used to be very quick",3,2019-10-01,4
pm_app1_review_8064,1,Very expensive... Charge is almost $15. Just to send $75. Cost me less to send to Philippines than right here in USA... I sent a girlfriend in Philippines $125. And only cost me $4.99...!!! So 3x as much to send less money in my own country!! That's nuts! Might try using another app for sending here in USA. 😕,3,2020-04-21,0
pm_app1_review_8065,1,"I think you guys have different standards for different country, i use this app to send money to family account back home, was told they needed to do nothing to receive they money.. two days passed and no money, unpon enquired, they were told to go in to a store and register and they will then called them to complete the registration.. at the end the still did not received they money because its pass 7days, now western union telling me it will take 3-5 days before i get it back..",3,2020-04-23,0
pm_app1_review_8066,1,I like western union transfer rates and fees only issue with app. I found I cannot add multiple accounts for same person. When I tried to add receiver with different NRE account it does not allow me do so,3,2022-08-29,2
pm_app1_review_8067,1,"It is good and very easy to use, but once you finish your transaction, it pops up different ads, trying to get your information. Those ads look like scams to me.",3,2023-02-27,1
pm_app1_review_8068,1,"If I can't get to Wal-Mart, I can send my kids money this way. I think their fees are high. That would be my only complaint. It's a bit ridiculous having to kick out even more of my money just for someone to receive it on the other end. Its all done through a computer, it's not like anyone is putting in the work to put all the information in to send it. I'M the one doing that.",3,2019-10-18,0
pm_app1_review_8069,1,the fee has risen and the transferred currency rate is way lower than it should be,3,2025-03-31,0
pm_app1_review_8070,1,Buggy. Changed my amount. Would not let me correct it. Had to force close & sign-in again. Update 11-29-2023 Still can't use it. In sign-on circular hell. Would be so convenient. And why does it need to see my contacts? Don't even trust it anymore.,3,2023-11-30,2
pm_app1_review_8071,1,"Used to be better when I could take a screen shot of the app and just send that to my fiance, but it doesn't let you take screen shots anymore. Also their fees are quite a bit higher than money gram.",3,2019-06-11,3
pm_app1_review_8072,1,This app needs some updates... For starters everytime I need to grab info I have leave this app to grab my info only to come back to this app and have to start the process over..... It should not take an hr just put in my information by switching apps to make sure everything is correct. This app needs better getting around in it so we won't have to reopen app everytime.....,3,2022-06-29,0
pm_app1_review_8073,1,"I've been a customer for how many years and I love it,no problems but just recently I'm getting errors,I can't send money due to limit issues..can you not put limits to sender?how can you say it's reliable when you can't send money on emergencies because of this limits!",3,2023-07-12,0
pm_app1_review_8074,1,Security protocol to call from an overseas location is considerably difficult. I would rather do text code verification or email. Anything instead of calling. Your agents don't need to know my business.,3,2020-09-21,1
pm_app1_review_8075,1,Application help->chat option hasn't worked for quite a while. It doesn't go anywhere when I need to speak to a rep. I see 3 dots of connection and it stays this way forever.,3,2024-04-26,0
pm_app1_review_8076,1,Sometimes u get stuck in a loop. Couldn't cancel a send money transaction and finally was able to edit the transaction. It's better than joining a line to send money,3,2020-12-21,1
pm_app1_review_8077,1,"Slow, far too many glitches once you are in the app. Takes way too long to fill out the forms , sends time out retry error message on every page .",3,2024-10-24,0
pm_app1_review_8078,1,Slowest app I have!! The system cheated me on my Rewards points,3,2025-04-04,0
pm_app1_review_8079,1,"It's not as great as it used to be in spite of the ads. Now I'm asked what the transactions are for. Nor am I able to enter a USD amount, I can only enter the conversion amount. I could do without all that.",3,2024-04-17,1
pm_app1_review_8080,1,The app is very easy to use but it's EXTREMELY slow. Most of the time it doesn't work while using mobile data and only works while connected to WiFi (150mb/sec at least).,3,2021-04-16,4
pm_app1_review_8081,1,"I like Western Union to send money but if something goes wrong and the transaction have to be canceled, to get refund is a pain in the a$$, because of that I will lower my 4 stars review to 3, hopefully that gets fix.",3,2023-09-26,0
pm_app1_review_8082,1,On the app it doesn't allow you to ask a security question if your loved one don't have an ID. This feature would be great to add as some people situations are different and requires that part of the service.,3,2022-01-29,5
pm_app1_review_8083,1,Was difficult to navigate sending to federal inmates. Had to put her first n madien name as 1st name and marriage name as last. W.U. should have info on how to find the facilities we're looking for. Other than that it's simple now it takes me a minute or 2 n done. The price to send is absolutely ridiculous....,3,2022-05-09,0
pm_app1_review_8084,1,"App is very slow, plus now it wants an email verification code every time I log on from the same device",3,2025-01-09,0
pm_app1_review_8085,1,"The app processed my transfer with routing number included, then sent me a message saying it was incomplete due to server/line being busy. Well I just tried to resend it and it took the amount of the original transfer out again.",3,2021-06-20,5
pm_app1_review_8086,1,"7:00pm website finally working and I am able to send and receive. Good good 2:45 Update: App still down. Western Union website not sending or receiving. Nothing working... 1:21pm Update: talked to a rep. Nothing accomplished. App still down, website still down, still can't send money... App is down. Says service unavailable. Useless",3,2019-12-25,7
pm_app1_review_8087,1,"The app works fine most of the time. However, I sometimes get notifications to resend money because the ""transfer failed."" If I do resend the money, it gets sent twice. They need to fix this.",3,2021-09-12,4
pm_app1_review_8088,1,I was sending a mortgage payment and the app wasn't completely clear. The app didn't ask for the Reference Account number. Why I don't know. Some what worried about this payment. Not sure how to track my payment.,3,2023-10-26,0
pm_app1_review_8089,1,A lot problem with open the app. It stuck for hours and doesn't work. My work.around is remove app reinstall and then try open it again...sometimes works sometimes doesn't...not sure why the app is so hard to work...,3,2021-10-10,0
pm_app1_review_8090,1,"So this app has been working well, now that im trying to send again, to the same person, it says go to a store. I un-installed, re-installed, changed password, nothing is working, why?? Ill change my rateing if it gets fixed. It did not offer me a way to get help. Please help. Im not very happy. Why cant things ne easy??",3,2020-02-14,17
pm_app1_review_8091,1,"I like the app, very easy to use but why does it only give me the one option under choose your deliver service? It only allows urgent delivery and charges $16.49 for urgent . I don't need my bill paid urgently everytime I use western union, so why can't I just send it normally for however amount of time that it takes to send money for a bill?",3,2022-02-25,15
pm_app1_review_8092,1,"Giving it 3 stars because once you input the receivers info they get the money within minutes. The cons, not user friendly, hard to add new receivers name and not easy to navigate.",3,2021-03-15,3
pm_app1_review_8093,1,I am your long time customer. The problems are your customers service representatives.They are not friendly and accomodating. They don't help solve and don't care about our problems in sending remittances. Very disappointing.Pls improve your customer service dept. to retain and attract more customers. Thanks,3,2020-11-22,0
pm_app1_review_8094,1,Would not allow me to use my points to discount the sending fee.,3,2025-04-14,0
pm_app1_review_8095,1,"On many occasions the WU will fail to load, be down, or shutdown. Otherwise it is helpful and when it is working does great, a little slow but great nonetheless.",3,2021-08-19,3
pm_app1_review_8096,1,Every other time I use the app it charges me more money I send my wife $200 each month it cost me 499 to do that I go to give her 220 and it has bumped the rate up to 699 one minute the rate is $4.99 the next minute it may be 15 bucks or seven bucks I don't get it I'm getting very frustrated with this app!!!,3,2024-06-14,1
pm_app1_review_8097,1,"I send money to a friend twice every month, around the same dates. WU has put every transfer on hold, requiring that I call, wait on hold while listening to recording lauding the convenience of using WU, and then answer the same questions. One would hope they would notice the pattern, and make some notation that the person I send money to regularly is not a scammer. I appreciate security, but it has become a huge inconvenience, often leading me to use another company.",3,2020-12-23,23
pm_app1_review_8098,1,"Update: Finally Working! Got to send money to family members! 2023...Website I Not working properly, Keeps me in a loop! The APP is Not working!!! It stays on a yellow page with Logo that's it. Please fix .Update today : I got in the Website and it did work at least. But please fix the App",3,2023-10-18,3
pm_app1_review_8099,1,"I downloaded this app to make an international money transfer. However, the fees were 6x what they were when using Western Union in person. Yes I could transfer money in my underwear with this app but it's just not worth the extra $100. For that I'll get dressed.",3,2021-11-30,0
pm_app1_review_8100,1,I don't know if I just accidentally ordered Rosetta stone. And if I did it was unintended and it needs to be refunded. I was interested and would love to learn a certain language. And was trying to find if it was available and don't know what happened? Did it just take my curiosity for info for confirmation of purchase?,3,2023-11-01,0
pm_app1_review_8101,1,"Be careful of hackers. Please watch out for fraud when transacting money transfer using these apps. The fraudsters are able to hack, retrieve your bank information to make money transfers. I'm a victim. My bank credited my account but later withdrew the money stating Western Union confirmed the transaction was approved. I never authorized that transaction which was done in a different continent and picked up by a fake person.",3,2021-12-03,8
pm_app1_review_8102,1,No longer works for me by phone or online when I use my debit card to send money to my recipient I have been sending money to for 2 years! The operator tells me it won't accept whenever she tried to process over phone or the times I have tried twice in last 2 weeks to send money online. So now I pay much higher WU fee along with a credit card transaction fee. This is horrible!,3,2022-03-04,8
pm_app1_review_8103,1,"When you first start its very complicated even for younger people. My father who is in his 70s knows 0 about phones so when they added this app its a-heck of confusing i would sugest just to go back to the old way but now its ""required"" by a some stores",3,2020-03-10,1
pm_app1_review_8104,1,"It's a quick and safe way to transfer your money to the person you trust. Then, they save your information of the receiver so that all you have to do next time is to click on the"" Quick Resend"" button. The only issue compared to MoneyGram is that the money receiver get less value of the money in the non USD currency in Western Union. For example, $100 is worth 70 Jordanian dinars in MoneyGram, but in Western Union the $100 is worth 60 Jordanian Dinars sadly.",3,2020-07-01,4
pm_app1_review_8105,1,Card scanner wouldn't work. Kind of irritating. Doesn't say easily when the reciever gets the cash either. Other than that; works exactly how it should. Very convenient.,3,2020-02-01,1
pm_app1_review_8106,1,"Too Add, especially when am sending money for an Emergency purposes, am stressed due to my situation, all I see is adds pupping up left and right. That's really annoying, if not I will be giving you 5stars that adds messed things up",3,2023-12-15,1
pm_app1_review_8107,1,"It is confusing. If you want to make a recurring sending to the same person with different amount each time, THERE IS NO A FASTER WAY TO DO IT. IT'S LIMITED YOUR OPTIONS.",3,2022-05-30,0
pm_app1_review_8108,1,"Took 30min to process. I had to keep going back and forth, finally after 5th attempt transaction sent! frustrating. I was trying to use promo cod Lovemywu for $5 discount wasn't applied I kept getting error after it said it was applied",3,2019-04-30,3
pm_app1_review_8109,1,"App works fine. But all the errors and codes. It will give you an error code. And you know that you have exceeded limit. But in some cases it will transfer goe through as usual. They will take the money out of your bank account then they put you on processing. And on hold. And then cancel transaction. Claiming it will be back in your bank account. And when you don't receive it you called to ask why . They claim they have not taken it out of your bank accout , well it was taken out where is money",3,2021-11-21,55
pm_app1_review_8110,1,Very Convenient but just the fact that it's like I'm watching a movie buffering all the time...sometimes it freezes and then I have to restart my phone again....that's a bummer....pls fix...,3,2021-03-12,0
pm_app1_review_8111,1,Stop asking if I wanna subscribe to any website more than 2 times . When I said no the first time Western Union should stop asking one or two times more .,3,2025-03-14,1
pm_app1_review_8112,1,"It worked well until last 6 to 8 months. I used to love it, but now each time the app gets an error. Sometimes force stop works, but this time even thats not working. Came here to uninstall.",3,2021-01-10,3
pm_app1_review_8113,1,App Loading time 15 seconds which is quite frustrating. App Keep asking recepient account number everytime I transfer money. Even the recepient is saved in receiver list. Other than that; app is good.,3,2020-12-21,1
pm_app1_review_8114,1,"Reasonable rates, but usually takes more time than promised. Good app, if you can wait for about a week for the receiver to get the funds. Not the best bet, if you expect it to be on time. You are never provided with exact date/time , when you receive the funds. You'll hear new estimated time, everytime you contact WU support.",3,2020-12-30,61
pm_app1_review_8115,1,"MY ""RECEIVER"" USES 2 DIFFERENT BANK ACCOUNTS. AND I NEED TO REGULARLY TRANSFER TO ""BOTH"". CAN YOU PLEASE UPDATE YOUR APP...TO ALLOW ME TO ""SAVE"" THEIR BANK INFORMATION...TO ""MORE THAN 1"" BANK ACCOUNT FOR THE ""RECIEVER"". YOUR APP ONLY ALLOWS ME TO SAVE JUST 1 BANK PER RECIEVER. AND I HAVE TO CONSTANTLY KEEP ENTERING ALL THOSE BANK NUMBERS EVERY TIME I TRANSFER. IT'S VERY INCONVENIENT TO KEEP RENTERING INFORMATION ALL THE TIME FOR THE SAME RECIEVER !! I BEEN MENTIONING THIS TO YOU A FOR LONG TIME!",3,2022-05-17,0
pm_app1_review_8116,1,Rewards points needs work. I send money and my points do not increase. They stay the same. Otherwise it's a pretty convenient app.,3,2024-11-01,0
pm_app1_review_8117,1,Can't add receiver's bank(India). Always saying Check bank info. I can enter incorrect details one time not every time. Tried to add all bank account of India. Not able to add. Other than good app.,3,2020-10-13,2
pm_app1_review_8118,1,"I like the app but when I send my mortgage company a payment, the only option it gives me to pay it is ""same day"" and that charges so much. I wish there was another option like there is when you call the payment in.",3,2019-01-03,0
pm_app1_review_8119,1,"After each transaction, I have to delete this WU App out from my phone and then I have to re-install it again, ... ELSE I am not able to make another transaction !! ... Because it only sits there, loading, .... BUT it doesn't load !!",3,2021-08-14,7
pm_app1_review_8120,1,"It's been near a year and the send money to inmate option is buggy to the point where I cannot send. Unacceptable as a company, especially when you have to rely on this app to send money to family out of state",3,2020-06-11,0
pm_app1_review_8121,1,"Very slow app. Depending on its mood it's either super fast or super slow. For a company like Westwrn Union you'd expect a seemless super fast experience, but sadly it's been a lot of ups and downs.",3,2022-02-28,3
pm_app1_review_8122,1,The app is convenient and easy to use. I just wish they offered better rates when sending to the same person monthly for 3 consecutive months,3,2024-01-04,1
pm_app1_review_8123,1,"You are not able to go back. You have to log out and then log back in. Unlike other apps, after you have put in your banking information, it ask you to verify each time you want to make another transfer though when you look, the information is stored. A lot of hassle.",3,2020-12-09,14
pm_app1_review_8124,1,"Update: old issues updated with sending money via same reciever. For a while now cant get reimbursed for WU points just lose them. Then I call gave me a useless code.Call them ""longer wait times high call vol"" How can we track our WU points? a log to show how many we got per purchase?If spent when where,etc? Now customer service said I need to call to use my WU points each time. Why? This is an app with that feature? I know things happen but I have issues from one to the next. Please fix thks",3,2021-10-02,74
pm_app1_review_8125,1,"Was a good app so far until a couple of month ago. CVV card code always gives an error, like you put the wrong one, the first time and the app freezes in random steps or simply doesn't work.",3,2020-05-13,0
pm_app1_review_8126,1,This kept changing the amount I would be charged from 1.99 to 4.99 then ended up 3.74,3,2024-11-17,0
pm_app1_review_8127,1,"The letters, numbers are not aligned or on the right font to the app",3,2025-01-06,0
pm_app1_review_8128,1,Slow and buggy. Quick resend wouldn't work.,3,2024-12-07,0
pm_app1_review_8129,1,Its all good until you edit your address. I did just that and when i checked out it had reverted to the previous address. ??? How about you just fix it or send info to the email address you have on file for me? or .. How about this.? Dont charge 7$ for me to do all the work for a worldwide company.,3,2022-11-01,1
pm_app1_review_8130,1,"Says the delivery will be in real time, but it's always 4 days. Need an alternative but wu is too popular with Turkish banks.",3,2024-12-16,0
pm_app1_review_8131,1,Very buggy and not very intuitive.,3,2024-12-15,0
pm_app1_review_8132,1,It's easy to use makes paying bill quick & easy they get there money in quick !! But the price change i use to pay $9.00 for Urgent pay now it's $14.99 I'm deciding if I want to use Western Union again to pay my bills !!!,3,2020-03-11,0
pm_app1_review_8133,1,More convenient than going to one of the physical WU locations. couldn't get it to work the first few times I tried then left it alone for a couple months and tried again and it worked. l,3,2019-04-13,0
